Hour,Temperature,Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Month_Num,Date_Day,is_weekend,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_No Holiday,Rented Bike Count
-0.25,-0.8629441624365483,-0.84375,0.0,0.27230046948356806,-0.01075268817204301,0.0,0.0,-0.6666666666666666,-0.06666666666666667,0.0,0.0,0.0,1.0,-1.0,112
0.25,-0.010152284263959355,1.25,-0.5816560227957038,-1.4046948356807512,0.11827956989247311,3.0,0.0,-0.16666666666666666,-0.26666666666666666,1.0,1.0,0.0,0.0,0.0,17
-0.08333333333333333,-0.6345177664974619,-1.0,-0.07312821817005527,0.0863849765258216,1.8172043010752688,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,1.0,-1.0,93
0.75,0.42639593908629436,0.09375,0.6275737112096174,-0.13051643192488263,-0.01075268817204301,0.0,0.0,-0.16666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,2070
0.16666666666666666,0.33502538071065996,-0.84375,0.8933144384752442,-0.12769953051643193,2.7526881720430105,0.0,0.0,-0.5,1.0,1.0,1.0,0.0,0.0,0.0,1381
-0.8333333333333334,0.6497461928934011,0.25,-1.1921678124288753,0.29107981220657275,-0.01075268817204301,0.0,0.0,0.3333333333333333,0.26666666666666666,0.0,0.0,1.0,0.0,0.0,352
-1.0,-0.1878172588832487,-0.40625,-0.07312821817005527,-0.39624413145539905,-0.01075268817204301,0.0,0.0,-0.3333333333333333,0.2,0.0,1.0,0.0,0.0,0.0,520
-0.5833333333333334,0.21827411167512695,1.28125,-0.39575298507290857,-1.1577464788732394,-0.01075268817204301,0.5,0.0,-0.16666666666666666,0.13333333333333333,0.0,1.0,0.0,0.0,0.0,29
-0.75,-1.1421319796954315,-0.53125,0.9437305196070348,0.29107981220657275,-0.01075268817204301,0.0,0.0,1.0,0.06666666666666667,1.0,0.0,0.0,1.0,0.0,100
-0.3333333333333333,0.8375634517766498,-0.03125,-0.4861165064064858,0.29107981220657275,0.5698924731182796,0.0,0.0,0.16666666666666666,0.4666666666666667,0.0,0.0,1.0,0.0,0.0,1889
-1.0,-1.0203045685279188,-0.5625,0.0707286024015658,0.22535211267605634,-0.01075268817204301,0.0,0.0,-0.8333333333333334,-0.2,1.0,0.0,0.0,1.0,0.0,152
-0.08333333333333333,0.8730964467005076,0.1875,1.0902852095090052,-0.34460093896713617,1.204301075268817,0.0,0.0,0.16666666666666666,0.6,0.0,0.0,1.0,0.0,0.0,749
0.3333333333333333,0.416243654822335,-0.5,0.9933397872392326,0.29107981220657275,2.043010752688172,0.0,0.0,-0.5,-0.13333333333333333,0.0,1.0,0.0,0.0,0.0,1049
-0.8333333333333334,-0.21827411167512695,0.46875,0.0,0.29107981220657275,-0.01075268817204301,0.0,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,433
0.9166666666666666,-0.32487309644670054,1.21875,-0.14891824053188613,-0.1812206572769953,-0.01075268817204301,0.5,0.0,-0.3333333333333333,-0.7333333333333333,0.0,1.0,0.0,0.0,0.0,79
0.5,0.16751269035532998,0.09375,0.9437305196070348,-1.0422535211267605,0.48387096774193544,0.0,0.0,-0.5,0.7333333333333333,0.0,1.0,0.0,0.0,0.0,1521
-0.08333333333333333,0.8730964467005076,-0.28125,0.0707286024015658,0.014084507042253521,3.129032258064516,0.0,0.0,0.16666666666666666,0.2,0.0,0.0,1.0,0.0,0.0,687
0.5833333333333334,-0.6395939086294417,0.96875,0.0707286024015658,-1.3145539906103287,-0.01075268817204301,0.0,0.5,-0.8333333333333334,-0.5333333333333333,0.0,0.0,0.0,1.0,0.0,127
-1.0,0.6700507614213198,0.71875,-0.07312821817005527,-0.2112676056338028,-0.01075268817204301,0.0,0.0,0.16666666666666666,0.26666666666666666,0.0,0.0,1.0,0.0,0.0,1041
0.5833333333333334,-0.5482233502538072,0.34375,-0.22768379202711048,-1.260093896713615,-0.01075268817204301,0.0,0.0,1.0,0.8666666666666667,0.0,0.0,0.0,1.0,0.0,395
0.5833333333333334,-0.7614213197969544,-0.78125,0.6275737112096174,0.29107981220657275,-0.01075268817204301,0.0,0.0,-0.6666666666666666,0.06666666666666667,1.0,0.0,0.0,1.0,-1.0,169
0.0,-0.29949238578680204,0.03125,0.5713209318579696,0.29107981220657275,1.978494623655914,0.0,0.0,-0.5,-0.7333333333333333,0.0,1.0,0.0,0.0,0.0,438
-0.75,0.299492385786802,0.6875,-0.5816560227957038,-1.0582159624413146,-0.01075268817204301,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,1.0,0.0,0.0,340
-0.5833333333333334,-0.025380710659898477,0.40625,-0.91150831659757,-1.2253521126760563,-0.01075268817204301,0.0,0.0,-0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,122
0.4166666666666667,0.7005076142131981,-0.4375,0.682712243030312,0.29107981220657275,1.3333333333333333,0.0,0.0,0.5,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,2056
0.9166666666666666,0.1421319796954315,0.78125,-0.14891824053188613,-1.136150234741784,-0.01075268817204301,0.0,0.0,-0.3333333333333333,-1.0,1.0,1.0,0.0,0.0,0.0,588
-0.6666666666666666,-0.32487309644670054,0.6875,-0.22768379202711048,-0.11549295774647887,-0.01075268817204301,0.0,0.0,0.6666666666666666,-0.2,1.0,0.0,0.0,0.0,0.0,226
0.6666666666666666,-0.4517766497461929,-0.1875,-0.22768379202711048,-0.09859154929577464,-0.01075268817204301,0.0,0.0,1.0,-0.9333333333333333,1.0,0.0,0.0,1.0,0.0,359
0.75,-0.13705583756345174,0.65625,-0.39575298507290857,-1.3023474178403756,-0.01075268817204301,0.0,0.0,0.8333333333333334,-0.4,1.0,0.0,0.0,0.0,0.0,847
-1.0,-0.20304568527918782,0.125,0.13927936789351517,0.29107981220657275,-0.01075268817204301,0.0,0.0,-0.3333333333333333,-0.7333333333333333,0.0,1.0,0.0,0.0,0.0,436
-0.25,-0.07614213197969544,0.90625,-0.5816560227957038,-1.2065727699530517,0.06451612903225806,0.5,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,144
0.5,0.8274111675126904,-0.6875,1.0421797791354965,0.107981220657277,1.225806451612903,0.0,0.0,0.0,0.5333333333333333,1.0,0.0,1.0,0.0,0.0,2094
0.5833333333333334,0.8984771573604061,-0.15625,0.5713209318579696,0.28169014084507044,0.6021505376344085,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,2368
-0.8333333333333334,0.3553299492385787,0.59375,-0.3098055405697065,-0.6535211267605634,-0.01075268817204301,0.0,0.0,0.0,0.06666666666666667,1.0,0.0,1.0,0.0,0.0,755
0.0,0.40609137055837563,-0.40625,0.3951330286481768,0.27793427230046946,3.3763440860215055,0.0,0.0,-0.16666666666666666,-0.5333333333333333,0.0,1.0,0.0,0.0,0.0,1135
-0.75,-0.949238578680203,-0.28125,-0.6833781561418334,-0.35774647887323946,-0.01075268817204301,0.0,0.0,-0.6666666666666666,-0.4666666666666667,0.0,0.0,0.0,1.0,0.0,78
0.16666666666666666,0.802030456852792,-0.5,0.2705797236685667,0.22347417840375586,3.2150537634408605,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,987
-0.6666666666666666,0.09644670050761424,0.1875,0.0707286024015658,0.29107981220657275,-0.01075268817204301,0.0,0.0,-0.16666666666666666,-0.5333333333333333,0.0,1.0,0.0,0.0,0.0,155
-0.08333333333333333,0.7766497461928935,-0.75,0.455183241303237,0.24507042253521127,3.053763440860215,0.0,0.0,0.3333333333333333,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,844
0.25,-0.27918781725888325,0.5,0.0707286024015658,-1.180281690140845,0.5591397849462365,0.0,0.0,1.0,-0.8666666666666667,1.0,0.0,0.0,1.0,0.0,621
0.0,0.9390862944162437,0.0,0.0707286024015658,-0.5774647887323944,2.075268817204301,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,600
-0.3333333333333333,0.2741116751269035,0.78125,0.5138834935935143,-1.28075117370892,0.46236559139784944,0.0,0.0,0.0,-0.6,0.0,0.0,1.0,0.0,0.0,2317
0.5,0.4416243654822335,-1.09375,0.2058418822217645,0.29107981220657275,1.3333333333333333,0.0,0.0,-0.16666666666666666,0.26666666666666666,1.0,1.0,0.0,0.0,0.0,2403
-0.08333333333333333,-0.6395939086294417,1.09375,-0.4861165064064858,-1.4582159624413145,0.021505376344086016,0.0,3.9,1.0,-0.4,1.0,0.0,0.0,1.0,0.0,58
0.6666666666666666,-0.5532994923857868,0.90625,0.13927936789351517,-0.952112676056338,-0.01075268817204301,0.0,3.3,0.8333333333333334,0.5333333333333333,1.0,0.0,0.0,0.0,0.0,349
0.8333333333333334,0.6954314720812182,0.5,0.0,-0.6431924882629108,-0.01075268817204301,0.0,0.0,0.16666666666666666,0.13333333333333333,0.0,0.0,1.0,0.0,0.0,1980
-0.9166666666666666,0.7461928934010152,0.34375,-0.4861165064064858,0.29107981220657275,-0.01075268817204301,0.0,0.0,0.3333333333333333,-0.6,0.0,0.0,1.0,0.0,0.0,619
-0.3333333333333333,0.3147208121827411,1.25,0.0,-1.3990610328638498,0.25806451612903225,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,1.0,0.0,0.0,1995
-0.25,-1.0761421319796953,0.15625,1.1844188200176686,-0.04976525821596244,0.12903225806451613,0.0,0.7,-0.8333333333333334,-0.4,0.0,0.0,0.0,1.0,0.0,225
-0.5833333333333334,-0.6345177664974619,0.34375,-0.7926654504863353,-0.16056338028169015,-0.01075268817204301,0.0,0.0,-0.6666666666666666,-0.13333333333333333,0.0,0.0,0.0,1.0,0.0,56
0.9166666666666666,-0.3401015228426396,-0.03125,-0.4861165064064858,-1.12018779342723,-0.01075268817204301,0.0,0.0,-0.5,-0.26666666666666666,0.0,1.0,0.0,0.0,0.0,397
0.6666666666666666,0.8934010152284265,0.21875,0.7368002283746548,0.07511737089201878,0.01075268817204301,0.0,0.0,0.3333333333333333,-0.6,0.0,0.0,1.0,0.0,0.0,1836
0.25,0.6091370558375635,0.34375,0.5713209318579696,-0.9877934272300469,1.7204301075268817,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,1.0,0.0,0.0,1362
0.9166666666666666,0.40609137055837563,0.15625,-1.5998067240225886,0.12863849765258217,-0.01075268817204301,0.0,0.0,0.0,-0.2,0.0,0.0,1.0,0.0,0.0,1394
-0.3333333333333333,0.49238578680203043,-0.3125,-0.39575298507290857,0.29107981220657275,0.989247311827957,0.0,0.0,0.3333333333333333,0.13333333333333333,1.0,0.0,1.0,0.0,0.0,754
-0.5833333333333334,0.34010152284263956,1.25,-0.22768379202711048,-1.0910798122065728,-0.01075268817204301,0.0,0.0,0.5,-0.8,0.0,0.0,0.0,0.0,0.0,219
0.8333333333333334,0.3096446700507615,0.4375,-0.7926654504863353,-1.2816901408450705,-0.01075268817204301,0.0,0.0,-0.16666666666666666,-0.13333333333333333,0.0,1.0,0.0,0.0,0.0,1648
0.0,-0.5736040609137056,-1.1875,-0.07312821817005527,0.2403755868544601,2.150537634408602,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,1.0,-1.0,137
0.4166666666666667,0.5786802030456852,-0.34375,0.3336351996355,0.15492957746478872,0.9677419354838709,0.0,0.0,0.0,-0.8,0.0,0.0,1.0,0.0,0.0,2190
-0.9166666666666666,0.7918781725888326,0.21875,-0.22768379202711048,0.29107981220657275,-0.01075268817204301,0.0,0.0,0.16666666666666666,0.5333333333333333,0.0,0.0,1.0,0.0,0.0,715
0.25,0.583756345177665,-0.90625,0.455183241303237,0.29107981220657275,2.559139784946237,0.0,0.0,0.5,0.4666666666666667,1.0,0.0,0.0,0.0,-1.0,1366
0.5833333333333334,0.5685279187817259,0.8125,-1.0429616152145371,0.29107981220657275,0.09677419354838711,0.0,0.0,0.3333333333333333,0.7333333333333333,0.0,0.0,1.0,0.0,0.0,1615
0.0,-0.949238578680203,-0.75,1.6200554445948598,0.26572769953051645,1.3440860215053763,0.0,0.0,1.0,-0.3333333333333333,0.0,0.0,0.0,1.0,0.0,247
0.4166666666666667,0.8984771573604061,-0.03125,1.0902852095090052,0.2375586854460094,1.946236559139785,0.0,0.0,0.16666666666666666,-0.8,0.0,0.0,1.0,0.0,0.0,1856
0.75,0.8375634517766498,0.53125,0.7368002283746548,-0.5953051643192488,-0.01075268817204301,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1868
0.08333333333333333,-0.5532994923857868,-0.53125,1.137688257706579,0.1539906103286385,2.4408602150537635,0.0,0.0,-0.6666666666666666,-0.2,0.0,0.0,0.0,1.0,0.0,256
-0.8333333333333334,-0.13197969543147206,0.0625,-0.3098055405697065,0.29107981220657275,-0.01075268817204301,0.0,0.0,-0.16666666666666666,-0.4666666666666667,0.0,1.0,0.0,0.0,0.0,245
0.5833333333333334,-0.5786802030456853,-0.9375,0.7898955205469734,0.1812206572769953,0.0,0.0,0.0,-0.6666666666666666,0.5333333333333333,1.0,0.0,0.0,1.0,0.0,306
-0.8333333333333334,0.21319796954314718,0.9375,-0.22768379202711048,0.29107981220657275,-0.01075268817204301,0.0,0.0,0.0,-0.26666666666666666,0.0,0.0,1.0,0.0,0.0,385
0.9166666666666666,0.3299492385786802,0.6875,-0.07312821817005527,-1.107981220657277,-0.01075268817204301,0.0,0.0,0.0,-0.5333333333333333,0.0,0.0,1.0,0.0,0.0,1672
0.8333333333333334,0.4619289340101524,-0.1875,0.13927936789351517,0.29107981220657275,-0.01075268817204301,0.0,0.0,0.16666666666666666,-0.6,1.0,0.0,1.0,0.0,0.0,1921
-0.5,-0.8934010152284265,-0.84375,-0.3098055405697065,0.29107981220657275,-0.01075268817204301,0.0,0.0,-0.6666666666666666,0.13333333333333333,1.0,0.0,0.0,1.0,0.0,38
-0.4166666666666667,-0.6192893401015228,-0.3125,-0.6833781561418334,-0.5690140845070423,-0.01075268817204301,0.0,0.0,-0.6666666666666666,0.7333333333333333,0.0,0.0,0.0,1.0,0.0,443
0.0,0.5939086294416244,1.0,-0.07312821817005527,-1.267605633802817,0.3333333333333333,2.0,0.0,0.3333333333333333,0.8,0.0,0.0,1.0,0.0,0.0,25
0.75,0.5279187817258882,0.4375,0.5138834935935143,0.29107981220657275,-0.01075268817204301,0.0,0.0,0.3333333333333333,0.6,1.0,0.0,1.0,0.0,0.0,1937
0.25,0.299492385786802,-1.03125,1.3208447570935795,0.29107981220657275,3.064516129032258,0.0,0.0,-0.3333333333333333,-0.26666666666666666,0.0,1.0,0.0,0.0,0.0,1074
-0.75,-0.3553299492385787,0.9375,-0.39575298507290857,-0.92018779342723,-0.01075268817204301,1.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,112
0.0,0.45177664974619286,1.25,-0.39575298507290857,-0.6995305164319249,0.48387096774193544,0.0,0.0,0.16666666666666666,-0.9333333333333333,0.0,0.0,1.0,0.0,0.0,218
-0.75,0.6040609137055837,0.84375,-0.4861165064064858,-0.48450704225352115,-0.01075268817204301,0.0,0.0,0.16666666666666666,0.26666666666666666,0.0,0.0,1.0,0.0,0.0,428
-0.75,-0.5025380710659899,0.875,0.5138834935935143,-1.3934272300469484,-0.01075268817204301,0.0,0.0,1.0,-0.8,0.0,0.0,0.0,1.0,0.0,65
0.4166666666666667,-0.30456852791878175,0.21875,1.4948257357364156,-1.0816901408450703,0.9354838709677419,0.0,0.0,-0.5,-0.5333333333333333,0.0,1.0,0.0,0.0,0.0,757
0.9166666666666666,-0.5431472081218274,0.5,0.2058418822217645,-1.1474178403755868,-0.01075268817204301,0.0,0.0,-0.5,-0.5333333333333333,0.0,1.0,0.0,0.0,0.0,315
-0.5,0.07106598984771575,0.21875,-0.91150831659757,-1.1887323943661972,-0.01075268817204301,0.0,0.0,-0.3333333333333333,0.9333333333333333,0.0,1.0,0.0,0.0,0.0,397
0.8333333333333334,-0.6091370558375635,0.78125,0.5713209318579696,-1.0826291079812207,-0.01075268817204301,0.0,2.6,1.0,0.13333333333333333,0.0,0.0,0.0,1.0,0.0,160
-0.75,0.24873096446700502,0.96875,0.0707286024015658,-1.1502347417840375,-0.01075268817204301,0.0,0.0,0.0,-0.6,0.0,0.0,1.0,0.0,0.0,275
-0.08333333333333333,0.5177664974619289,0.90625,-0.7926654504863353,0.10140845070422536,0.3225806451612903,0.0,0.0,0.5,-0.8666666666666667,0.0,0.0,0.0,0.0,0.0,443
0.5,0.9644670050761421,-0.90625,-0.07312821817005527,0.29107981220657275,1.129032258064516,0.0,0.0,0.3333333333333333,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,2797
0.0,0.4771573604060913,-0.1875,-0.3098055405697065,-0.09295774647887324,1.9247311827956988,0.0,0.0,-0.16666666666666666,0.4,0.0,1.0,0.0,0.0,-1.0,1798
-0.75,-0.07614213197969544,0.90625,-0.4861165064064858,-1.307981220657277,-0.01075268817204301,0.0,0.0,-0.16666666666666666,-0.3333333333333333,0.0,1.0,0.0,0.0,0.0,252
-0.9166666666666666,-0.05583756345177664,0.25,-0.3098055405697065,-0.5549295774647888,-0.01075268817204301,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,568
0.5833333333333334,1.101522842639594,-0.15625,0.5138834935935143,0.06009389671361502,0.46236559139784944,0.0,0.0,0.3333333333333333,-0.9333333333333333,0.0,0.0,1.0,0.0,0.0,1605
-0.3333333333333333,0.7614213197969544,0.21875,0.3336351996355,0.29107981220657275,0.9462365591397849,0.0,0.0,0.3333333333333333,-0.6,0.0,0.0,1.0,0.0,0.0,1695
-0.08333333333333333,-0.32487309644670054,-0.21875,0.13927936789351517,-0.8366197183098592,2.397849462365592,0.0,0.0,-0.5,0.4666666666666667,0.0,1.0,0.0,0.0,0.0,584
-0.9166666666666666,0.8172588832487311,0.375,-1.0429616152145371,0.23661971830985915,-0.01075268817204301,0.0,0.0,0.3333333333333333,-0.06666666666666667,0.0,0.0,1.0,0.0,-1.0,850
-1.0,-0.8121827411167513,-0.5625,1.0902852095090052,0.29107981220657275,-0.01075268817204301,0.0,0.0,1.0,-0.3333333333333333,0.0,0.0,0.0,1.0,0.0,125
0.25,-0.6091370558375635,-1.09375,0.8933144384752442,0.2892018779342723,0.8064516129032258,0.0,0.0,-0.8333333333333334,-0.9333333333333333,0.0,0.0,0.0,1.0,0.0,295
-0.16666666666666666,-1.5228426395939088,-0.75,1.0902852095090052,0.012206572769953052,0.6559139784946236,0.0,0.5,-0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,96
-0.5833333333333334,0.11167512690355327,-1.78125,-0.7926654504863353,-0.07511737089201878,-0.01075268817204301,0.0,0.0,-0.16666666666666666,0.4,0.0,1.0,0.0,0.0,-1.0,182
0.4166666666666667,-1.015228426395939,-0.71875,1.365145862684823,0.29107981220657275,0.3225806451612903,0.0,0.0,-0.8333333333333334,-0.4,0.0,0.0,0.0,1.0,0.0,266
0.4166666666666667,-0.7817258883248731,-0.6875,0.2058418822217645,0.29107981220657275,0.25806451612903225,0.0,0.0,-0.8333333333333334,-0.8666666666666667,0.0,0.0,0.0,1.0,0.0,382
-0.3333333333333333,-0.6091370558375635,0.71875,0.9933397872392326,-0.4169014084507042,0.03225806451612903,0.0,0.0,-0.5,-1.0,0.0,1.0,0.0,0.0,-1.0,148
0.5,0.5279187817258882,1.21875,-1.3691539278131721,-0.6563380281690141,-0.01075268817204301,1.5,0.0,0.3333333333333333,0.8666666666666667,0.0,0.0,1.0,0.0,0.0,57
0.25,-0.9746192893401016,-1.0,1.5370407516912272,0.2863849765258216,2.075268817204301,0.0,0.0,-0.6666666666666666,-0.7333333333333333,0.0,0.0,0.0,1.0,0.0,169
-0.3333333333333333,-0.12690355329949238,0.65625,-0.5816560227957038,-1.2,0.021505376344086016,0.0,0.0,0.6666666666666666,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,1423
-0.25,0.0,0.28125,0.2058418822217645,-0.7098591549295775,0.16129032258064516,0.0,0.0,-0.3333333333333333,-1.0,1.0,1.0,0.0,0.0,0.0,485
0.3333333333333333,0.9035532994923858,-0.78125,0.9933397872392326,-0.24694835680751173,2.5483870967741935,0.0,0.0,0.0,0.5333333333333333,1.0,0.0,1.0,0.0,0.0,1471
0.0,0.8984771573604061,-0.1875,0.3336351996355,-0.5530516431924882,3.172043010752688,0.0,0.0,0.16666666666666666,0.13333333333333333,0.0,0.0,1.0,0.0,0.0,780
0.0,-1.101522842639594,-0.8125,0.7368002283746548,0.15774647887323945,2.236559139784946,0.0,0.0,-0.6666666666666666,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,172
-0.4166666666666667,-0.3147208121827411,0.25,0.9933397872392326,0.29107981220657275,-0.01075268817204301,0.0,0.0,0.6666666666666666,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,388
0.5,-0.7766497461928935,-0.6875,0.3951330286481768,0.29107981220657275,0.04301075268817204,0.0,1.6,-0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,403
-0.16666666666666666,-0.3553299492385787,-0.125,0.3336351996355,-1.100469483568075,0.2150537634408602,0.0,0.0,-0.6666666666666666,0.8,0.0,0.0,0.0,1.0,0.0,285
-0.9166666666666666,-0.6192893401015228,0.3125,-0.22768379202711048,0.04507042253521127,-0.01075268817204301,0.0,0.0,-0.6666666666666666,-0.13333333333333333,0.0,0.0,0.0,1.0,0.0,213
-0.4166666666666667,-0.8426395939086295,0.34375,-0.5816560227957038,-0.2563380281690141,-0.01075268817204301,0.0,0.0,-0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,402
0.3333333333333333,0.7868020304568528,0.0,0.5138834935935143,-0.6600938967136151,2.5268817204301075,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,1.0,0.0,0.0,1554
0.08333333333333333,-1.3604060913705585,-0.90625,0.7368002283746548,0.18685446009389672,1.3440860215053763,0.0,0.5,-0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,115
-0.5,0.7309644670050761,0.1875,-0.91150831659757,0.29107981220657275,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,584
-0.25,-0.10152284263959391,-0.4375,0.13927936789351517,0.12018779342723004,1.5268817204301073,0.0,0.0,-0.3333333333333333,-0.26666666666666666,0.0,1.0,0.0,0.0,0.0,952
0.4166666666666667,0.5888324873096448,0.40625,0.455183241303237,-0.8394366197183099,0.5053763440860215,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,1.0,0.0,0.0,2115
0.9166666666666666,-0.07106598984771575,0.625,-0.07312821817005527,-1.07981220657277,-0.01075268817204301,0.0,0.0,-0.5,0.9333333333333333,0.0,1.0,0.0,0.0,0.0,678
-0.8333333333333334,0.10152284263959391,0.25,-0.14891824053188613,0.24694835680751173,-0.01075268817204301,0.0,0.0,-0.16666666666666666,-0.5333333333333333,0.0,1.0,0.0,0.0,0.0,287
0.8333333333333334,-0.5076142131979695,-0.5,0.7898955205469734,0.29107981220657275,-0.01075268817204301,0.0,0.0,-0.3333333333333333,-0.6,1.0,1.0,0.0,0.0,0.0,426
0.16666666666666666,0.1878172588832487,0.875,-0.14891824053188613,0.29107981220657275,0.9999999999999999,0.0,0.0,-0.16666666666666666,-0.6666666666666666,1.0,1.0,0.0,0.0,0.0,384
